epoch,train_loss,val_loss,accuracy,recall,precision,f1,auroc,lr
62,0.0016680810082118074,0.053229586881403244,0.9812286689419796,0.9906542056074766,0.9837587006960556,0.9871944121071012,0.9980332426357507,1.0000000000000002e-06
63,0.001934095594952345,0.057993360354630694,0.9744027303754266,0.9789719626168224,0.9858823529411764,0.9824150058616647,0.997826215544777,1.0000000000000002e-06
64,0.0020162525426253024,0.053003712356912855,0.9812286689419796,0.9906542056074766,0.9837587006960556,0.9871944121071012,0.9980628179344612,1.0000000000000002e-06
65,0.0014127173622874322,0.054458768921407615,0.9795221843003413,0.9883177570093458,0.9837209302325581,0.986013986013986,0.9979593043889744,1.0000000000000002e-06
66,0.0017358568935622448,0.05277314104276993,0.9829351535836177,0.9906542056074766,0.986046511627907,0.9883449883449883,0.9980628179344612,1.0000000000000002e-06
67,0.0020670744446657017,0.056355366597362115,0.9795221843003413,0.985981308411215,0.985981308411215,0.985981308411215,0.9979149414409085,1.0000000000000002e-06
68,0.0017102222772128045,0.0533963711295438,0.9829351535836177,0.9953271028037384,0.9815668202764977,0.988399071925754,0.9981811191293032,1.0000000000000002e-06
69,0.0017233753388880392,0.052924922289677524,0.9761092150170648,0.9836448598130841,0.9836448598130841,0.9836448598130841,0.9980480302851058,1.0000000000000002e-06
70,0.0019185919436456335,0.053553493117441085,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9980628179344612,1.0000000000000002e-06
71,0.0019427666463571053,0.056832343652711725,0.9812286689419796,0.9953271028037384,0.9793103448275862,0.9872537659327926,0.9980628179344612,1.0000000000000002e-06
72,0.0019595587878142237,0.05453762397702143,0.9795221843003413,0.9883177570093458,0.9837209302325581,0.986013986013986,0.9979740920383297,1.0000000000000002e-06
73,0.0018555165778754684,0.05440499293028378,0.9829351535836177,0.9953271028037384,0.9815668202764977,0.988399071925754,0.9981071808825268,1.0000000000000002e-06
74,0.0012825428889529505,0.054609582375260694,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.9979740920383295,1.0000000000000002e-06
75,0.001293394403476798,0.05555090446196056,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.997944516739619,1.0000000000000002e-06
76,0.0018853430566039926,0.05598002593652652,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.9979740920383295,1.0000000000000002e-06
77,0.0009102181010776383,0.05617654608974835,0.9744027303754266,0.9836448598130841,0.9813519813519813,0.9824970828471412,0.99800366733704,1.0000000000000002e-06
78,0.0009590019272367154,0.05438425502732372,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.9980628179344612,1.0000000000000002e-06
79,0.0011866994531301068,0.05536317497032011,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.99800366733704,1.0000000000000002e-06
80,0.0015321561054169742,0.0533979250827952,0.9778156996587031,0.9906542056074766,0.9792147806004619,0.9849012775842044,0.9980776055838164,1.0000000000000002e-06
81,0.0008638355124599231,0.05664184539859004,0.9761092150170648,0.9883177570093458,0.9791666666666666,0.9837209302325581,0.9980332426357507,1.0000000000000002e-06
82,0.0019561106873227496,0.05707705747857758,0.9778156996587031,0.985981308411215,0.9836829836829837,0.9848308051341891,0.9979888796876849,1.0000000000000002e-06
83,0.0010312064612454503,0.05409245522600211,0.9795221843003413,0.9883177570093458,0.9837209302325581,0.986013986013986,0.9981071808825269,1.0000000000000002e-06
84,0.0014384329085697378,0.05348532229476119,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.9981367561812374,1.0000000000000002e-06
85,0.0008322012656626099,0.05498309117331052,0.9795221843003413,0.9883177570093458,0.9837209302325581,0.986013986013986,0.9980332426357507,1.0000000000000002e-06
86,0.0007492060533036374,0.05524312831617093,0.9761092150170648,0.9883177570093458,0.9791666666666666,0.9837209302325581,0.9979740920383295,1.0000000000000002e-06
87,0.0006841496168756327,0.05526162769782206,0.9761092150170648,0.9883177570093458,0.9791666666666666,0.9837209302325581,0.9981071808825269,1.0000000000000002e-06
88,0.001094413976561609,0.0580114754320132,0.9761092150170648,0.9883177570093458,0.9791666666666666,0.9837209302325581,0.997944516739619,1.0000000000000002e-06
89,0.0008108157638851,0.056896669311869374,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.9980184549863953,1.0000000000000002e-06
90,0.0008479197730804505,0.054856735477594246,0.9778156996587031,0.985981308411215,0.9836829836829837,0.9848308051341891,0.9981219685318822,1.0000000000000002e-06
91,0.0010090774970611695,0.055161645957766854,0.9761092150170648,0.9883177570093458,0.9791666666666666,0.9837209302325581,0.9980332426357506,1.0000000000000002e-06
92,0.0010562511634497258,0.055619597667645064,0.9795221843003413,0.9883177570093458,0.9837209302325581,0.986013986013986,0.9980628179344612,1.0000000000000002e-06
93,0.0006336574899622245,0.05563458735212488,0.9761092150170648,0.985981308411215,0.9813953488372092,0.9836829836829837,0.9980480302851059,1.0000000000000002e-06
94,0.0010572298561805625,0.05479807267887109,0.9795221843003413,0.9883177570093458,0.9837209302325581,0.986013986013986,0.9981071808825269,1.0000000000000002e-06
95,0.0007315283686838337,0.05539315428629004,0.9744027303754266,0.9766355140186916,0.9881796690307328,0.982373678025852,0.9981811191293032,1.0000000000000002e-06
96,0.000671403393070142,0.0550451471923293,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.9980628179344612,1.0000000000000002e-06
97,0.0006612369637921641,0.052968082276666904,0.9778156996587031,0.9906542056074766,0.9792147806004619,0.9849012775842044,0.9981811191293032,1.0000000000000002e-06
98,0.0005338359039896096,0.05468418760505357,0.9744027303754266,0.9813084112149533,0.9836065573770492,0.9824561403508771,0.9981367561812374,1.0000000000000002e-06
99,0.0007774767035272061,0.05182312300984583,0.9795221843003413,0.9906542056074766,0.9814814814814815,0.986046511627907,0.9982106944280137,1.0000000000000002e-06
100,0.0007549040786609988,0.05497341279087374,0.9761092150170648,0.9883177570093458,0.9791666666666666,0.9837209302325581,0.9980628179344612,1.0000000000000002e-06
