epoch,phase,train_loss,val_loss,accuracy,recall,precision,f1,auroc,lr
45,fine_tuning,0.00615317860404539,0.2120605219911992,0.9556313993174061,0.9415887850467289,0.9975247524752475,0.96875,0.9979888796876848,0.0001
46,fine_tuning,0.0017530895833905182,0.05218870692825612,0.9812286689419796,0.9883177570093458,0.986013986013986,0.9871645274212368,0.9986543239086715,0.0001
47,fine_tuning,0.00050917477017811,0.05572975243275084,0.9778156996587031,0.9906542056074766,0.9792147806004619,0.9849012775842044,0.9987578374541582,0.0001
48,fine_tuning,0.00022507019266770683,0.061378999517818326,0.9778156996587031,0.9813084112149533,0.9882352941176471,0.984759671746776,0.9987282621554477,0.0001
49,fine_tuning,0.006162737520775691,0.37192132111430487,0.9453924914675768,0.927570093457944,0.9974874371859297,0.9612590799031477,0.9960960605702118,0.0001
50,fine_tuning,0.02254901479267555,0.12764464395355954,0.9675767918088737,0.9602803738317757,0.9951573849878934,0.9774078478002378,0.9970868330770141,0.0001
51,fine_tuning,0.007179208636759278,0.08988305691587631,0.9709897610921502,0.9719626168224299,0.9881235154394299,0.9799764428739693,0.9970868330770141,0.0001
52,fine_tuning,0.0069681520224294125,0.13519024167395757,0.962457337883959,0.9579439252336449,0.9903381642512077,0.9738717339667459,0.9974713119602509,0.0001
53,fine_tuning,0.0016619801101660724,0.08672661648003759,0.9744027303754266,0.969626168224299,0.9952038369304557,0.9822485207100592,0.9981367561812374,0.0001
54,fine_tuning,0.004930128756059959,0.09365327179746774,0.9795221843003413,0.9929906542056075,0.9792626728110599,0.9860788863109049,0.9970720454276588,0.0001
55,fine_tuning,0.004344278505716097,0.06973295851742857,0.9778156996587031,0.9813084112149533,0.9882352941176471,0.984759671746776,0.9983881462202768,0.0001
56,fine_tuning,0.007237881952389615,0.07909424409495507,0.9744027303754266,0.9813084112149533,0.9836065573770492,0.9824561403508771,0.9978557908434875,0.0001
57,fine_tuning,0.004510128008591072,0.10240954603349334,0.9778156996587031,0.9719626168224299,0.9976019184652278,0.9846153846153847,0.9979001537915533,0.0001
58,fine_tuning,0.0021010736924564786,0.06691582805972285,0.9829351535836177,0.9813084112149533,0.995260663507109,0.9882352941176471,0.9985064474151188,0.0001
59,fine_tuning,0.0015372878998437419,0.06782440069608726,0.9795221843003413,0.9813084112149533,0.9905660377358491,0.9859154929577465,0.998624748609961,0.0001
60,fine_tuning,0.0001820726601859809,0.07040157016203799,0.9795221843003413,0.9742990654205608,0.9976076555023924,0.9858156028368794,0.9988169880515794,0.0001
61,fine_tuning,0.00018630243344426315,0.04685287535324342,0.9812286689419796,0.9836448598130841,0.9905882352941177,0.9871043376318874,0.9989648645451319,0.0001
62,fine_tuning,0.00011615716686951131,0.04684124126719686,0.984641638225256,0.985981308411215,0.9929411764705882,0.9894490035169988,0.9989796521944871,0.0001
63,fine_tuning,0.00014116929355560036,0.06244519557746853,0.9812286689419796,0.9789719626168224,0.995249406175772,0.9870435806831567,0.9989648645451319,0.0001
64,fine_tuning,0.003224834046234331,0.14910229816992088,0.9658703071672355,0.955607476635514,0.9975609756097561,0.9761336515513126,0.9976044008044481,0.0001
65,fine_tuning,0.024738510768868596,0.1574711961867242,0.9590443686006825,0.9976635514018691,0.9488888888888889,0.9726651480637813,0.9943363302969359,0.0001
66,fine_tuning,0.011442266738608256,0.1741575785952827,0.9641638225255973,0.9532710280373832,0.9975550122249389,0.974910394265233,0.9976635514018692,0.0001
67,fine_tuning,0.004217698069790231,0.05648695935338397,0.9812286689419796,0.985981308411215,0.9882903981264637,0.9871345029239766,0.9987578374541584,0.0001
68,fine_tuning,0.0027038825868973358,0.10748054775736887,0.9761092150170648,0.969626168224299,0.9975961538461539,0.9834123222748815,0.9983881462202768,0.0001
69,fine_tuning,0.003154866738510467,0.06839430703899754,0.9829351535836177,0.9789719626168224,0.9976190476190476,0.9882075471698113,0.9988613509996451,0.0001
70,fine_tuning,0.002463091584050279,0.06736296084598603,0.9863481228668942,0.9883177570093458,0.9929577464788732,0.990632318501171,0.9981219685318822,0.0001
71,fine_tuning,0.0013763797865950307,0.06457810671899339,0.9829351535836177,0.9813084112149533,0.995260663507109,0.9882352941176471,0.9988761386490004,0.0001
72,fine_tuning,0.0011318939244298223,0.05373703400511809,0.9812286689419796,0.9836448598130841,0.9905882352941177,0.9871043376318874,0.9989352892464214,0.0001
73,fine_tuning,0.00013736185055134004,0.043060553129793996,0.9863481228668942,0.9836448598130841,0.9976303317535545,0.9905882352941177,0.9992606175322372,0.0001
74,fine_tuning,0.0019129425468013825,0.07258257618913404,0.9795221843003413,0.9789719626168224,0.9928909952606635,0.9858823529411764,0.9987578374541582,0.0001
75,fine_tuning,0.0009001655219336947,0.05017818971093124,0.984641638225256,0.985981308411215,0.9929411764705882,0.9894490035169988,0.9990979533893292,0.0001
76,fine_tuning,0.00044815455431162696,0.07490252860682929,0.984641638225256,0.9836448598130841,0.9952718676122931,0.9894242068155111,0.9989944398438424,0.0001
77,fine_tuning,0.0011920576171829576,0.07306048801640252,0.9829351535836177,0.9813084112149533,0.995260663507109,0.9882352941176471,0.9990388027919083,0.0001
78,fine_tuning,0.0034709665660400428,0.11826683429715204,0.9795221843003413,0.985981308411215,0.985981308411215,0.985981308411215,0.994595114160653,0.0001
79,fine_tuning,0.012495094372692351,0.05947753564124489,0.9778156996587031,0.985981308411215,0.9836829836829837,0.9848308051341891,0.9986247486099609,0.0001
80,fine_tuning,0.00835168145399842,0.06338655961953828,0.9761092150170648,0.9929906542056075,0.9747706422018348,0.9837962962962963,0.9990535904412634,0.0001
81,fine_tuning,0.013210355434660474,0.05912809177003477,0.9812286689419796,0.9883177570093458,0.986013986013986,0.9871645274212368,0.9982994203241453,0.0001
82,fine_tuning,0.005950772634238667,0.04647884188514404,0.9880546075085325,0.985981308411215,0.9976359338061466,0.9917743830787309,0.9991571039867502,0.0001
83,fine_tuning,0.0017348038987920573,0.04814884933590268,0.9829351535836177,0.985981308411215,0.9906103286384976,0.9882903981264637,0.9990683780906188,0.0001
84,fine_tuning,0.0017335428475071068,0.04394861834059681,0.9863481228668942,0.985981308411215,0.9952830188679245,0.9906103286384976,0.9993049804803028,0.0001
85,fine_tuning,0.0022456978881898256,0.08075134033824352,0.9795221843003413,0.9766355140186916,0.9952380952380953,0.9858490566037735,0.9991571039867503,0.0001
86,fine_tuning,0.005953883766273125,0.05733723809970124,0.984641638225256,0.9836448598130841,0.9952718676122931,0.9894242068155111,0.9988169880515794,0.0001
87,fine_tuning,0.00129967519591557,0.048203475677725816,0.9880546075085325,0.985981308411215,0.9976359338061466,0.9917743830787309,0.999201466934816,0.0001
88,fine_tuning,0.0009677203531873582,0.049819603678189904,0.9880546075085325,0.9883177570093458,0.9952941176470588,0.9917936694021102,0.9991423163373949,0.0001
89,fine_tuning,0.00014314891861894047,0.06989819443270533,0.984641638225256,0.9836448598130841,0.9952718676122931,0.9894242068155111,0.9989500768957766,0.0001
90,fine_tuning,0.00010154833401113725,0.07196163476489001,0.9863481228668942,0.9836448598130841,0.9976303317535545,0.9905882352941177,0.9989944398438424,0.0001
91,fine_tuning,0.00039351901169364345,0.07900659353371037,0.9829351535836177,0.985981308411215,0.9906103286384976,0.9882903981264637,0.9986838992073819,0.0001
92,fine_tuning,0.0009053237778264501,0.10578309757717233,0.9829351535836177,0.9813084112149533,0.995260663507109,0.9882352941176471,0.9986691115580266,0.0001
93,fine_tuning,0.007290473168400496,0.06221078642168034,0.9863481228668942,0.9836448598130841,0.9976303317535545,0.9905882352941177,0.9986395362593161,0.0001
94,fine_tuning,0.0004538159841139303,0.05936553180456482,0.9880546075085325,0.985981308411215,0.9976359338061466,0.9917743830787309,0.9992754051815923,0.0001
95,fine_tuning,0.00013640711169592368,0.06021538740064677,0.9897610921501706,0.985981308411215,1.0,0.9929411764705882,0.9993197681296582,0.0001
96,fine_tuning,0.00016516357704755909,0.06387585344686329,0.9880546075085325,0.9883177570093458,0.9952941176470588,0.9917936694021102,0.9991571039867503,0.0001
97,fine_tuning,0.0001366792731149288,0.05490393514888177,0.9897610921501706,0.9883177570093458,0.9976415094339622,0.9929577464788732,0.9993641310777239,0.0001
98,fine_tuning,3.0071662338920262e-05,0.06229808783764348,0.9880546075085325,0.985981308411215,0.9976359338061466,0.9917743830787309,0.9994528569738554,0.0001
99,fine_tuning,6.222341790252768e-05,0.05423731864211359,0.9897610921501706,0.9883177570093458,0.9976415094339622,0.9929577464788732,0.9994676446232107,0.0001
100,fine_tuning,0.00028292389681024166,0.06259842022259689,0.9880546075085325,0.9883177570093458,0.9952941176470588,0.9917936694021102,0.9992458298828819,0.0001
