epoch,phase,train_loss,val_loss,accuracy,recall,precision,f1,auroc,lr
1,fc_only,0.32195479040416664,0.2609380528890232,0.8924914675767918,0.9462616822429907,0.9101123595505618,0.9278350515463918,0.9602803738317758,0.001
2,fc_only,0.21081154406019809,0.2313643289609167,0.9078498293515358,0.9415887850467289,0.9328703703703703,0.9372093023255814,0.9650715722228794,0.001
3,fc_only,0.19078952880825983,0.2108827438523338,0.9146757679180887,0.9462616822429907,0.9375,0.9418604651162791,0.9707056666272329,0.001
4,fc_only,0.1782734287373028,0.2000812132915946,0.9146757679180887,0.9462616822429907,0.9375,0.9418604651162791,0.9730421152253638,0.001
5,fc_only,0.17415180687818846,0.20031239361893194,0.9180887372013652,0.9532710280373832,0.9357798165137615,0.9444444444444444,0.9725689104459956,0.001
6,fc_only,0.16518383454706403,0.19075429157287188,0.9232081911262798,0.9509345794392523,0.9443155452436195,0.9476135040745053,0.9745800307583106,0.001
7,fc_only,0.15688439945345958,0.18704208614679735,0.9283276450511946,0.9672897196261683,0.9366515837104072,0.9517241379310345,0.9750384478883236,0.001
8,fine_tuning,0.13307362665079478,0.09815105434774132,0.9607508532423208,0.9602803738317757,0.9856115107913669,0.9727810650887574,0.9942623920501596,0.0001
9,fine_tuning,0.07456283719834803,0.07357973873666122,0.9726962457337884,0.9789719626168224,0.9835680751173709,0.9812646370023419,0.9963770259079616,0.0001
10,fine_tuning,0.0464867797960948,0.07502210891365356,0.9761092150170648,0.9976635514018691,0.9704545454545455,0.9838709677419355,0.9971459836744351,0.0001
11,fine_tuning,0.035830291026461965,0.09837245447290965,0.9744027303754266,0.9883177570093458,0.976905311778291,0.9825783972125436,0.9938631255175676,0.0001
12,fine_tuning,0.03727119434947016,0.05804451457073804,0.9744027303754266,0.9836448598130841,0.9813519813519813,0.9824970828471412,0.9974121613628297,0.0001
13,fine_tuning,0.027899422145979104,0.08465732412838692,0.9726962457337884,0.9672897196261683,0.9951923076923077,0.981042654028436,0.9965101147521589,0.0001
14,fine_tuning,0.016706205095939123,0.04051373071997163,0.9863481228668942,0.9929906542056075,0.9883720930232558,0.9906759906759907,0.9986543239086715,0.0001
15,fine_tuning,0.017348749507860327,0.04690512557694396,0.9778156996587031,0.9766355140186916,0.9928741092636579,0.9846878680800942,0.9984916597657637,0.0001
16,fine_tuning,0.009309999367027236,0.18953010915069754,0.9522184300341296,0.9392523364485982,0.995049504950495,0.9663461538461539,0.9958150952324619,0.0001
17,fine_tuning,0.012060437717560532,0.10180590122083119,0.9641638225255973,0.955607476635514,0.9951338199513382,0.9749702026221693,0.9972938601679877,0.0001
18,fine_tuning,0.016932318279961875,0.09243685125974055,0.9692832764505119,0.9649532710280374,0.9927884615384616,0.9786729857819905,0.9975600378563823,0.0001
19,fine_tuning,0.01156419703867533,0.2820150128038483,0.9368600682593856,0.9158878504672897,0.9974554707379135,0.9549330085261876,0.9964805394534485,0.0001
20,fine_tuning,0.016170955634518647,0.04988052714185711,0.9795221843003413,0.9929906542056075,0.9792626728110599,0.9860788863109049,0.9984325091683426,0.0001
21,fine_tuning,0.011783582998035945,0.1750931590424021,0.947098976109215,0.9369158878504673,0.9901234567901235,0.9627851140456183,0.9964213888560274,0.0001
22,fine_tuning,0.008757931199274224,0.1667311489021838,0.9607508532423208,0.9485981308411215,0.9975429975429976,0.9724550898203593,0.9979740920383295,0.0001
23,fine_tuning,0.019161644637768406,0.06243718435419461,0.9761092150170648,0.985981308411215,0.9813953488372092,0.9836829836829837,0.9974565243108955,0.0001
24,fine_tuning,0.00882930195855404,0.14686104820015342,0.9539249146757679,0.9439252336448598,0.9926289926289926,0.9676646706586827,0.9968650183366852,0.0001
25,fine_tuning,0.005450501318576948,0.0766794531561841,0.9795221843003413,0.9789719626168224,0.9928909952606635,0.9858823529411764,0.9977818525967113,0.0001
26,fine_tuning,0.0014240694781293617,0.07538516160528304,0.9795221843003413,0.9789719626168224,0.9928909952606635,0.9858823529411764,0.9978262155447769,1e-05
27,fine_tuning,0.001128881086554155,0.07770035873712566,0.9761092150170648,0.9742990654205608,0.9928571428571429,0.9834905660377359,0.9978557908434875,1e-05
28,fine_tuning,0.0015104288460075423,0.06121543635511074,0.984641638225256,0.985981308411215,0.9929411764705882,0.9894490035169988,0.9981219685318822,1e-05
29,fine_tuning,0.001178940608237414,0.06786001786929358,0.9778156996587031,0.9766355140186916,0.9928741092636579,0.9846878680800942,0.9982698450254347,1e-05
30,fine_tuning,0.0007741502210105464,0.058490841325186636,0.984641638225256,0.985981308411215,0.9929411764705882,0.9894490035169988,0.9983437832722111,1e-05
31,fine_tuning,0.0005302381237407876,0.06301903282105321,0.9829351535836177,0.9836448598130841,0.9929245283018868,0.9882629107981221,0.9983289956228558,1e-05
32,fine_tuning,0.0005547714717480138,0.05782575238470649,0.984641638225256,0.985981308411215,0.9929411764705882,0.9894490035169988,0.9983733585709216,1e-05
33,fine_tuning,0.0010490098196909152,0.07899696120235206,0.9692832764505119,0.9649532710280374,0.9927884615384616,0.9786729857819905,0.9983881462202768,1e-05
34,fine_tuning,0.0006658787889349685,0.06482828219094336,0.9829351535836177,0.9836448598130841,0.9929245283018868,0.9882629107981221,0.9982550573760796,1e-05
35,fine_tuning,0.0003928742209312789,0.06749406008303833,0.9778156996587031,0.9766355140186916,0.9928741092636579,0.9846878680800942,0.9984916597657637,1e-05
36,fine_tuning,0.00037787153840278004,0.0658674511786691,0.9795221843003413,0.9789719626168224,0.9928909952606635,0.9858823529411764,0.9984620844670532,1e-05
37,fine_tuning,0.0005090651522269456,0.06408184630910146,0.9829351535836177,0.9836448598130841,0.9929245283018868,0.9882629107981221,0.9983733585709216,1.0000000000000002e-06
38,fine_tuning,0.00047599924109282036,0.05553916425781922,0.984641638225256,0.985981308411215,0.9929411764705882,0.9894490035169988,0.9984620844670531,1.0000000000000002e-06
39,fine_tuning,0.0002675075323297836,0.06698625284792512,0.9795221843003413,0.9789719626168224,0.9928909952606635,0.9858823529411764,0.9984029338696321,1.0000000000000002e-06
40,fine_tuning,0.0004821589749775954,0.06256758163973236,0.9829351535836177,0.9836448598130841,0.9929245283018868,0.9882629107981221,0.9984325091683426,1.0000000000000002e-06
41,fine_tuning,0.00024961259727754537,0.07744732405141086,0.9761092150170648,0.9719626168224299,0.9952153110047847,0.983451536643026,0.9984472968176978,1.0000000000000002e-06
42,fine_tuning,0.00031378316614761887,0.05690180110861311,0.9829351535836177,0.985981308411215,0.9906103286384976,0.9882903981264637,0.9984768721164085,1.0000000000000002e-06
