epoch,train_loss,val_loss,accuracy,recall,precision,f1,auroc
1,0.32594169821944746,0.4311000022113833,0.8205128205128205,0.7611241217798594,0.9908536585365854,0.8609271523178808,0.974001719384579
2,0.23465307609576014,0.856209522129124,0.7418803418803419,0.6533957845433255,0.9893617021276596,0.7870239774330042,0.9596982183618414
3,0.19094403382554503,0.37602894886946064,0.8358974358974359,0.7775175644028103,0.996996996996997,0.8736842105263158,0.9845403610707616
4,0.17985134970554165,0.1446772640459558,0.947008547008547,0.9601873536299765,0.9669811320754716,0.963572267920094,0.9821984406960543
5,0.1794993161890422,0.2191292625843969,0.9230769230769231,0.9063231850117096,0.9872448979591837,0.945054945054945,0.9837251356238699
6,0.15851091125417965,0.13430432426687489,0.9487179487179487,0.9531615925058547,0.9760191846522782,0.9644549763033176,0.9893872469095544
7,0.15475910793905628,0.2619212203173556,0.9076923076923077,0.9016393442622951,0.9697732997481109,0.9344660194174758,0.9708297512821273
8,0.1487318758816608,0.14669038273839868,0.9452991452991453,0.9414519906323185,0.9828850855745721,0.9617224880382775,0.9888240002371564
9,0.13871939916591383,0.23697965645000466,0.9196581196581196,0.936768149882904,0.9523809523809523,0.9445100354191264,0.968413719503157
10,0.1362681597426718,0.15674469083802312,0.9452991452991453,0.9484777517564403,0.9759036144578314,0.9619952494061758,0.9804790561171554
11,0.1278474681616796,0.2702092467719673,0.8854700854700854,0.8594847775175644,0.9812834224598931,0.916354556803995,0.9768327750274212
12,0.1378037286298274,0.12337738097860262,0.9521367521367521,0.9648711943793911,0.9694117647058823,0.9671361502347418,0.9887202442711884
13,0.12381489009676304,0.2005917519585699,0.9196581196581196,0.8969555035128806,0.9922279792746114,0.942189421894219,0.991788456407672
14,0.10908641218757507,0.20649018399735802,0.9367521367521368,0.9320843091334895,0.9802955665024631,0.9555822328931572,0.981546260338541
15,0.10188499181040468,0.19493973328389674,0.935042735042735,0.9203747072599532,0.9899244332493703,0.9538834951456311,0.9895058251563751
16,0.1063962583893189,0.16168006545840166,0.947008547008547,0.9344262295081968,0.9925373134328358,0.962605548854041,0.9903803397266772
17,0.10623833569219059,0.24007677458799803,0.9111111111111111,0.882903981264637,0.9947229551451188,0.9354838709677419,0.9885571991818101
18,0.104605197737759,0.15441434352189048,0.9435897435897436,0.9484777517564403,0.9735576923076923,0.9608540925266904,0.9879346633860018
19,0.0946373189622604,0.11633320094810592,0.9521367521367521,0.955503512880562,0.9784172661870504,0.966824644549763,0.9903655174458246
20,0.09105390692197304,0.19652804388449743,0.935042735042735,0.9250585480093677,0.9850374064837906,0.9541062801932367,0.9867637031986483
