epoch,phase,train_loss,val_loss,accuracy,recall,precision,f1,auroc,lr
41,scratch,0.031247128649391265,0.09834361414237539,0.962457337883959,0.9672897196261683,0.981042654028436,0.9741176470588235,0.9948095350763042,5e-06
42,scratch,0.030337407489893376,0.08554137605099395,0.962457337883959,0.9766355140186916,0.9720930232558139,0.9743589743589743,0.9953271028037383,5e-06
43,scratch,0.028503192322253925,0.0935454266590826,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9951496510114752,5e-06
44,scratch,0.025108199525643603,0.1103315395239499,0.9675767918088737,0.969626168224299,0.9857482185273159,0.9776207302709069,0.9942032414527386,5e-06
45,scratch,0.026853162164614558,0.10303687570781889,0.9641638225255973,0.9742990654205608,0.9765807962529274,0.9754385964912281,0.9943363302969359,5e-06
46,scratch,0.025574033551019903,0.10030090996563282,0.9641638225255973,0.9672897196261683,0.9833729216152018,0.9752650176678446,0.9950609251153437,5e-06
47,scratch,0.024887893217704064,0.09735394955323469,0.9675767918088737,0.9766355140186916,0.9789227166276346,0.9777777777777777,0.9949426239205015,5e-06
48,scratch,0.017893179554816726,0.09225391240396343,0.9641638225255973,0.9742990654205608,0.9765807962529274,0.9754385964912281,0.9950461374659884,5e-06
49,scratch,0.02349704622317274,0.1071644113446767,0.9641638225255973,0.969626168224299,0.9810874704491725,0.9753231492361927,0.9947208091801728,5e-06
50,scratch,0.021493281678389677,0.10261212554426527,0.9658703071672355,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.9954749792972909,5e-06
51,scratch,0.018480888038975473,0.0945344127542991,0.9658703071672355,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.9954601916479356,1e-06
52,scratch,0.016543380884703387,0.09601874886566945,0.9675767918088737,0.9742990654205608,0.9811764705882353,0.977725674091442,0.9951496510114752,1e-06
53,scratch,0.015801126421057403,0.09849053839819169,0.9658703071672355,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.995194013959541,1e-06
54,scratch,0.01496726445961874,0.10891153836311333,0.9658703071672355,0.9672897196261683,0.9857142857142858,0.9764150943396226,0.9945581450372648,1e-06
55,scratch,0.017701560953499975,0.09721104533144562,0.9658703071672355,0.9742990654205608,0.9788732394366197,0.9765807962529274,0.994735596829528,1e-06
56,scratch,0.016098896335483545,0.09407309734551776,0.9658703071672355,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.9953566781024489,1e-06
57,scratch,0.01985627975720271,0.10075134997901351,0.9641638225255973,0.969626168224299,0.9810874704491725,0.9753231492361927,0.9949721992192122,1e-06
58,scratch,0.016322553826672567,0.09660259483274035,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9951200757127647,1e-06
59,scratch,0.01538306464247062,0.10081719175464261,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.995075712764699,1e-06
60,scratch,0.015595226821805376,0.10656331678687153,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9944694191411334,1e-06
61,scratch,0.012987899526605347,0.10719625374664625,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9947651721282385,1e-06
62,scratch,0.014111830593650662,0.10265818726169676,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9947799597775937,1e-06
63,scratch,0.017003861243715692,0.1100602177807699,0.9641638225255973,0.9672897196261683,0.9833729216152018,0.9752650176678446,0.9950757127646989,1e-06
64,scratch,0.012809719596583839,0.09716541929895205,0.9658703071672355,0.9742990654205608,0.9788732394366197,0.9765807962529274,0.9949721992192122,1e-06
65,scratch,0.01289138708958151,0.10076665472709685,0.9658703071672355,0.9742990654205608,0.9788732394366197,0.9765807962529274,0.9948391103750147,1e-06
66,scratch,0.01393079920552582,0.10117596702542118,0.962457337883959,0.969626168224299,0.9787735849056604,0.9741784037558685,0.9950313498166331,1e-06
67,scratch,0.015512236717684365,0.10961759811324472,0.962457337883959,0.9672897196261683,0.981042654028436,0.9741176470588235,0.9948834733230806,1e-06
68,scratch,0.012691188435627738,0.09755606148964105,0.9641638225255973,0.9742990654205608,0.9765807962529274,0.9754385964912281,0.9951496510114752,1e-06
69,scratch,0.01181270243133952,0.1087201918084365,0.9641638225255973,0.9672897196261683,0.9833729216152018,0.9752650176678446,0.9950313498166331,1e-06
70,scratch,0.015220565631521197,0.10219303111676063,0.9658703071672355,0.969626168224299,0.9834123222748815,0.9764705882352941,0.9953271028037384,1e-06
71,scratch,0.011495183948522877,0.09921403304727767,0.9675767918088737,0.9766355140186916,0.9789227166276346,0.9777777777777777,0.9953566781024488,1e-06
72,scratch,0.012550710833470006,0.10591674585581945,0.9641638225255973,0.969626168224299,0.9810874704491725,0.9753231492361927,0.9951496510114752,1e-06
73,scratch,0.013317398215348997,0.09774062761865276,0.9675767918088737,0.9789719626168224,0.9766899766899767,0.9778296382730455,0.9954454039985804,1e-06
74,scratch,0.012489066982461277,0.09703001019516293,0.9641638225255973,0.969626168224299,0.9810874704491725,0.9753231492361927,0.9957411569856855,1e-06
75,scratch,0.010612471555566445,0.10732915953799776,0.9658703071672355,0.969626168224299,0.9834123222748815,0.9764705882352941,0.9954454039985805,1e-06
76,scratch,0.01666318575002016,0.10313526372848009,0.962457337883959,0.969626168224299,0.9787735849056604,0.9741784037558685,0.9952235892582515,1e-06
77,scratch,0.011206111986624327,0.09777695393514002,0.9641638225255973,0.969626168224299,0.9810874704491725,0.9753231492361927,0.9955489175440673,1e-06
78,scratch,0.01001123637790107,0.09412308623092472,0.9658703071672355,0.9742990654205608,0.9788732394366197,0.9765807962529274,0.9955489175440672,1e-06
79,scratch,0.010619785785985224,0.10305075091707168,0.962457337883959,0.969626168224299,0.9787735849056604,0.9741784037558685,0.9954158286998699,1e-06
80,scratch,0.011730305150025593,0.09326069299354132,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.995711581686975,1e-06
81,scratch,0.009676379782370296,0.09620581701820646,0.9658703071672355,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.9955637051934224,1e-06
82,scratch,0.011705671741755304,0.09369848036833438,0.9658703071672355,0.9742990654205608,0.9788732394366197,0.9765807962529274,0.9954749792972909,1e-06
83,scratch,0.010126110406697472,0.08806523316899004,0.9692832764505119,0.9742990654205608,0.9834905660377359,0.9788732394366197,0.9957855199337513,1e-06
84,scratch,0.009547724677540082,0.09543550085695937,0.9658703071672355,0.969626168224299,0.9834123222748815,0.9764705882352941,0.9956672187389093,1e-06
85,scratch,0.007944360012364518,0.09983160800805932,0.9641638225255973,0.969626168224299,0.9810874704491725,0.9753231492361927,0.995534129894712,1e-06
86,scratch,0.009523290298598,0.10407543161871236,0.9675767918088737,0.9719626168224299,0.983451536643026,0.9776733254994124,0.9953418904530936,1e-06
87,scratch,0.00867344527906976,0.10284619925324344,0.9658703071672355,0.9742990654205608,0.9788732394366197,0.9765807962529274,0.995194013959541,1e-06
88,scratch,0.00938172018780579,0.10872015598430314,0.9658703071672355,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.9949426239205016,1e-06
89,scratch,0.008298634461196415,0.1061920338904695,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9950609251153437,1e-06
90,scratch,0.007202732312730828,0.10780966108817441,0.962457337883959,0.9672897196261683,0.981042654028436,0.9741176470588235,0.9952088016088962,1e-06
91,scratch,0.008170577828882915,0.10743553687599026,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9950609251153436,1e-06
92,scratch,0.01012917406487984,0.11408919178159214,0.9658703071672355,0.9672897196261683,0.9857142857142858,0.9764150943396226,0.9949130486217912,1e-06
93,scratch,0.006874196280327241,0.10795962391897986,0.962457337883959,0.969626168224299,0.9787735849056604,0.9741784037558685,0.9953418904530935,1e-06
94,scratch,0.010997015304953324,0.10757176195821207,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9952088016088962,1e-06
95,scratch,0.008286910305127945,0.11992621323913845,0.9658703071672355,0.9672897196261683,0.9857142857142858,0.9764150943396226,0.9949869868685673,1e-06
96,scratch,0.008384099180263766,0.11635267176687615,0.9607508532423208,0.9672897196261683,0.9787234042553191,0.972972972972973,0.9948095350763042,1e-06
97,scratch,0.009294866580960685,0.1071001713524919,0.9641638225255973,0.969626168224299,0.9810874704491725,0.9753231492361927,0.9951644386608305,1e-06
98,scratch,0.007267725916601635,0.11640980820816786,0.9607508532423208,0.9672897196261683,0.9787234042553191,0.972972972972973,0.9950017745179227,1e-06
99,scratch,0.007521405933065146,0.1040637478051205,0.9658703071672355,0.9719626168224299,0.9811320754716981,0.9765258215962441,0.9954749792972909,1e-06
100,scratch,0.008873856785515503,0.11136516381322117,0.9641638225255973,0.9719626168224299,0.9788235294117648,0.9753810082063306,0.9950757127646987,1e-06
