epoch,phase,train_loss,val_loss,accuracy,recall,precision,f1,auroc,lr
1,scratch,0.31079539440947657,0.5073441952568679,0.7969283276450512,0.9976635514018691,0.7834862385321101,0.8776978417266187,0.9534336921802911,0.0001
2,scratch,0.2439193966600449,0.4138870028708982,0.8327645051194539,0.7850467289719626,0.9824561403508771,0.8727272727272727,0.9531527268425412,0.0001
3,scratch,0.21095261853235997,0.41686272158354215,0.8327645051194539,0.7780373831775701,0.9910714285714286,0.8717277486910995,0.973914586537324,0.0001
4,scratch,0.19120392586358279,0.2698268509968963,0.8907849829351536,0.8714953271028038,0.9764397905759162,0.9209876543209876,0.9748314207973501,0.0001
5,scratch,0.18746192595523,0.16219393430919776,0.931740614334471,0.9439252336448598,0.9619047619047619,0.9528301886792453,0.9824618478646634,0.0001
6,scratch,0.1716321691374408,0.3406649078321945,0.8651877133105802,0.822429906542056,0.9915492957746479,0.8991060025542784,0.977404471785165,0.0001
7,scratch,0.15778108221740422,0.16560072586601504,0.9351535836177475,0.955607476635514,0.955607476635514,0.955607476635514,0.9781882172009937,0.0001
8,scratch,0.15842540401815858,0.14908452599020133,0.9385665529010239,0.9509345794392523,0.9644549763033176,0.9576470588235294,0.9858038566189519,0.0001
9,scratch,0.13979375447018547,0.12991362127376904,0.947098976109215,0.9626168224299065,0.9648711943793911,0.9637426900584796,0.9870164438660831,0.0001
10,scratch,0.13077105046031212,0.13793926829720113,0.947098976109215,0.9462616822429907,0.9806295399515739,0.9631391200951248,0.988731811191293,0.0001
11,scratch,0.11954554538127198,0.14293300182440988,0.947098976109215,0.9509345794392523,0.9760191846522782,0.9633136094674556,0.9858186442683071,0.0001
12,scratch,0.12855334653750533,0.1284977041006902,0.947098976109215,0.9602803738317757,0.9670588235294117,0.9636576787807737,0.988095942269017,0.0001
13,scratch,0.11718169679303743,0.10156029698346764,0.9556313993174061,0.969626168224299,0.969626168224299,0.969626168224299,0.9926949012185022,0.0001
14,scratch,0.10748721310196016,0.12228758900772793,0.9539249146757679,0.9883177570093458,0.950561797752809,0.9690721649484536,0.9916006151662131,0.0001
15,scratch,0.10381084994868678,0.10527377452942902,0.9641638225255973,0.969626168224299,0.9810874704491725,0.9753231492361927,0.9919259434520289,0.0001
16,scratch,0.09817508841927595,0.11869112827176222,0.9488054607508533,0.955607476635514,0.9738095238095238,0.964622641509434,0.9908020821010293,0.0001
17,scratch,0.0841633362089539,0.10472015747895827,0.9607508532423208,0.9883177570093458,0.9591836734693877,0.9735327963176065,0.9919998816988052,0.0001
18,scratch,0.08554394816443718,0.09651940581849665,0.962457337883959,0.9813084112149533,0.967741935483871,0.974477958236659,0.9936265231278837,0.0001
19,scratch,0.0851605499718405,0.1005523100387267,0.9590443686006825,0.9906542056074766,0.954954954954955,0.9724770642201835,0.9920590322962263,0.0001
20,scratch,0.08500579746486182,0.12767873093491394,0.947098976109215,0.9719626168224299,0.9563218390804598,0.9640787949015064,0.989648645451319,0.0001
21,scratch,0.06935735240445037,0.09718029768128304,0.9641638225255973,0.9836448598130841,0.967816091954023,0.9756662804171495,0.9931681059978705,0.0001
22,scratch,0.06066992485547402,0.11494827322616583,0.9556313993174061,0.9719626168224299,0.9674418604651163,0.9696969696969697,0.9918520052052526,0.0001
23,scratch,0.07417202074019863,0.09714075889869088,0.9692832764505119,0.9766355140186916,0.9812206572769953,0.9789227166276346,0.992901928309476,0.0001
24,scratch,0.06917238042349462,0.09537151994647732,0.9692832764505119,0.9906542056074766,0.9680365296803652,0.9792147806004619,0.993020229504318,0.0001
25,scratch,0.05300652609388865,0.36743373820500974,0.878839590443686,0.8457943925233645,0.9863760217983651,0.9106918238993711,0.983748373358571,0.0001
26,scratch,0.06373802927759317,0.10288762318788083,0.9658703071672355,0.9883177570093458,0.9657534246575342,0.976905311778291,0.991763279309121,0.0001
