epoch,phase,train_loss,val_loss,accuracy,recall,precision,f1,auroc,lr
1,fc_only,0.32195479040416664,0.2609380528890232,0.8924914675767918,0.9462616822429907,0.9101123595505618,0.9278350515463918,0.9602803738317758,0.001
2,fc_only,0.21081154406019809,0.2313643289609167,0.9078498293515358,0.9415887850467289,0.9328703703703703,0.9372093023255814,0.9650715722228794,0.001
3,fc_only,0.19078952880825983,0.2108827438523338,0.9146757679180887,0.9462616822429907,0.9375,0.9418604651162791,0.9707056666272329,0.001
4,fc_only,0.1782734287373028,0.2000812132915946,0.9146757679180887,0.9462616822429907,0.9375,0.9418604651162791,0.9730421152253638,0.001
5,fc_only,0.17415180687818846,0.20031239361893194,0.9180887372013652,0.9532710280373832,0.9357798165137615,0.9444444444444444,0.9725689104459956,0.001
6,fc_only,0.16518383454706403,0.19075429157287188,0.9232081911262798,0.9509345794392523,0.9443155452436195,0.9476135040745053,0.9745800307583106,0.001
7,fc_only,0.15688439945345958,0.18704208614679735,0.9283276450511946,0.9672897196261683,0.9366515837104072,0.9517241379310345,0.9750384478883236,0.001
8,fine_tuning,0.1331666342907742,0.1130181398662284,0.9590443686006825,0.9579439252336449,0.9855769230769231,0.9715639810426541,0.9932420442446469,5e-05
9,fine_tuning,0.07857526840370094,0.10997231949260618,0.9641638225255973,0.9813084112149533,0.9699769053117783,0.975609756097561,0.9906394179581214,5e-05
10,fine_tuning,0.05356323835062202,0.06277121564710303,0.9709897610921502,0.9766355140186916,0.9835294117647059,0.9800703399765534,0.9974565243108955,5e-05
11,fine_tuning,0.03646192187503025,0.06088109385323911,0.9761092150170648,0.9836448598130841,0.9836448598130841,0.9836448598130841,0.9968502306873299,5e-05
12,fine_tuning,0.03621107200955945,0.05409615949819774,0.9778156996587031,0.985981308411215,0.9836829836829837,0.9848308051341891,0.99800366733704,5e-05
13,fine_tuning,0.02647044048402029,0.07205408464429054,0.9778156996587031,0.9836448598130841,0.9859484777517564,0.9847953216374269,0.9962143617650538,5e-05
14,fine_tuning,0.015749790377669947,0.06849946785931167,0.9692832764505119,0.9813084112149533,0.9767441860465116,0.9790209790209791,0.9966432035963563,5e-05
15,fine_tuning,0.02220977649971903,0.05929510226415998,0.9744027303754266,0.969626168224299,0.9952038369304557,0.9822485207100592,0.9982698450254347,5e-05
16,fine_tuning,0.013409637917929911,0.05954990601443221,0.9744027303754266,0.9742990654205608,0.9904988123515439,0.9823321554770318,0.9983437832722111,5e-05
17,fine_tuning,0.013605146100394663,0.048187546493404516,0.9812286689419796,0.9929906542056075,0.9815242494226328,0.9872241579558653,0.9980036673370402,5e-05
18,fine_tuning,0.01061642828205979,0.0673038886213173,0.9692832764505119,0.9626168224299065,0.9951690821256038,0.9786223277909739,0.9987282621554476,5e-05
19,fine_tuning,0.014712400523415606,0.06803118965569438,0.9726962457337884,0.9766355140186916,0.9858490566037735,0.9812206572769953,0.9972199219212113,5e-05
20,fine_tuning,0.013164914818982658,0.08959715180827103,0.9692832764505119,0.9649532710280374,0.9927884615384616,0.9786729857819905,0.9973530107654087,5e-05
21,fine_tuning,0.005973713467962146,0.056657943017226514,0.984641638225256,0.9906542056074766,0.9883449883449883,0.9894982497082847,0.9979740920383295,5e-05
22,fine_tuning,0.004662724267279546,0.04703905514803416,0.984641638225256,0.9813084112149533,0.997624703087886,0.9893992932862191,0.9988465633502899,5e-05
23,fine_tuning,0.007192775949843333,0.0796591912310592,0.9692832764505119,0.9649532710280374,0.9927884615384616,0.9786729857819905,0.9982106944280137,5e-05
24,fine_tuning,0.010353167346918464,0.055152120870005546,0.9812286689419796,0.9766355140186916,0.9976133651551312,0.987012987012987,0.9987134745060926,5e-05
25,fine_tuning,0.007685905278789199,0.052613892259260796,0.9744027303754266,0.9719626168224299,0.9928400954653938,0.9822904368358913,0.9983437832722111,5e-05
26,fine_tuning,0.00442232218663886,0.05234344580534488,0.9795221843003413,0.9813084112149533,0.9905660377358491,0.9859154929577465,0.9985212350644742,5e-05
27,fine_tuning,0.004434258827608493,0.07870807190253237,0.9692832764505119,0.969626168224299,0.9880952380952381,0.9787735849056604,0.9971607713237903,5e-05
28,fine_tuning,0.007274294286573584,0.11276920265867275,0.9692832764505119,0.9672897196261683,0.9904306220095693,0.9787234042553191,0.9967762924405537,5e-05
29,fine_tuning,0.006004849535393924,0.08014582602275713,0.9744027303754266,0.9719626168224299,0.9928400954653938,0.9822904368358913,0.998166331479948,5e-05
30,fine_tuning,0.016222999615359727,0.05931800235335056,0.9863481228668942,0.9953271028037384,0.9861111111111112,0.9906976744186047,0.9979297290902638,5e-05
31,fine_tuning,0.0031408902217939625,0.07873868200654552,0.9778156996587031,0.9953271028037384,0.9748283752860412,0.9849710982658959,0.9984177215189873,5e-05
32,fine_tuning,0.012090383025015267,0.1161595039404652,0.9658703071672355,0.9649532710280374,0.9880382775119617,0.9763593380614657,0.9961699988169881,5e-05
33,fine_tuning,0.00781653555140344,0.062451730382378626,0.9812286689419796,0.985981308411215,0.9882903981264637,0.9871345029239766,0.9979297290902638,5e-05
34,fine_tuning,0.0012451276809597007,0.05889128506464115,0.9795221843003413,0.9906542056074766,0.9814814814814815,0.986046511627907,0.9980184549863954,5e-06
35,fine_tuning,0.0011993615610808495,0.059674256541748905,0.9812286689419796,0.9906542056074766,0.9837587006960556,0.9871944121071012,0.99800366733704,5e-06
36,fine_tuning,0.0012016618876188436,0.06117958379095026,0.9795221843003413,0.9906542056074766,0.9814814814814815,0.986046511627907,0.9980776055838165,5e-06
37,fine_tuning,0.0016435908595516893,0.06043898656065145,0.9812286689419796,0.9929906542056075,0.9815242494226328,0.9872241579558653,0.9981071808825268,5e-06
38,fine_tuning,0.0008412454702016455,0.0634287894837916,0.9812286689419796,0.9929906542056075,0.9815242494226328,0.9872241579558653,0.9981367561812374,5e-06
39,fine_tuning,0.0007843285257488024,0.06289690628305859,0.9778156996587031,0.9883177570093458,0.9814385150812065,0.9848661233993015,0.9980776055838163,5e-06
40,fine_tuning,0.0008588134828583818,0.06497426788819845,0.9812286689419796,0.9906542056074766,0.9837587006960556,0.9871944121071012,0.9979593043889743,5e-06
41,fine_tuning,0.0005219253591526199,0.0623194439048293,0.9761092150170648,0.985981308411215,0.9813953488372092,0.9836829836829837,0.9981071808825268,5e-06
42,fine_tuning,0.0005692635355098108,0.06530031058972903,0.9812286689419796,0.9929906542056075,0.9815242494226328,0.9872241579558653,0.9980332426357506,5e-06
43,fine_tuning,0.000507479225489948,0.0643619931428075,0.9778156996587031,0.985981308411215,0.9836829836829837,0.9848308051341891,0.9979888796876848,5e-06
